136.0234375,52.26352469,0.016300023,-0.522203659,2.940635452,20.91947424,8.605525468,80.52865435,0.0
122.9765625,40.53344777,0.160999178,0.873384023,3.050167224,20.11590558,7.769907801,67.78655653,0.0
105.125,47.65173134,0.185076309,0.147250455,2.413879599,14.81096408,12.07630649,178.3394993,0.0
144.5078125,46.26317314,-0.260833314,0.503275398,2.155518395,16.95343499,9.211907108,94.6420328,0.0
126.1953125,45.2275598,0.129967323,0.17125582,3.724080268,23.29756878,6.803778518,48.59627515,0.0
115.4140625,56.36065884,0.166169419,-0.576728823,3.22826087,21.01422286,7.498983024,61.02978712,0.0
122.3671875,48.43437427,0.095009567,0.131181397,1.576086957,11.28270334,12.97728756,236.2862406,0.0
135.28125,52.05720074,-0.138226647,-0.394910135,2.926421405,16.14714749,8.379867649,89.63323412,0.0
97.09375,46.34271745,0.484792265,0.274746357,2.342809365,19.60614384,9.174740046,88.13655721,0.0
126.0546875,45.24435541,0.037934982,0.066181966,3.028428094,20.79267449,8.467324045,78.12709981,0.0
103.5078125,49.11116155,0.283901402,0.158311332,1.127926421,11.41324068,14.22740794,250.2091963,0.0
59.015625,36.88347029,1.647415614,5.981434598,7.685618729,34.85735136,4.757430834,22.54106888,0.0
89.6484375,36.98491877,1.045088822,3.143446654,1.607859532,11.06106062,13.37865865,253.6609828,0.0
115.140625,56.67874579,0.280801153,-0.665421336,3.421404682,24.5935456,7.924505207,65.46812822,0.0
128.2265625,40.81651298,-0.057595913,0.207480732,4.752508361,24.13518821,6.356526509,45.17275122,0.0
132.4140625,53.71183636,-0.153366001,-0.249721847,2.056856187,13.934514,9.62862176,121.6681176,0.0
28.609375,29.97505066,5.159143189,31.13085748,29.71153846,57.22296561,2.196534777,4.41086239,1.0
115.1015625,44.10797119,0.08770032,0.1826536,2.591973244,15.84643284,8.806037973,96.0018796,0.0
37.3203125,41.67225801,3.754493514,14.52474198,81.92056856,75.56270212,0.738275666,-0.499831847,1.0
114.9140625,47.50444508,-0.012294896,0.139945717,7.627926421,32.82001474,4.657783794,21.93749538,0.0
112.90625,47.73370754,0.445550862,0.391164407,1.705685619,16.14328612,10.42274842,116.8602088,1.0
119.9375,48.09897835,0.106596518,-0.019550578,12.69397993,50.24806355,3.722377803,11.93075989,0.0
147.8671875,38.20736412,-0.187410588,1.538537372,1.971571906,14.76281353,10.22417962,124.0380915,0.0
130.78125,51.89441467,-0.240487181,-0.16392467,1.372073579,10.76611444,14.20322577,278.042996,0.0
119.984375,43.9689138,0.014535564,0.246250647,3.43729097,18.14910136,7.779946987,75.06183568,0.0
126.8125,46.83260583,0.291279121,0.183496247,1.045150502,9.514711452,17.82120171,431.2407446,0.0
101.8125,44.12601805,0.329483669,0.527245893,2.422240803,15.40500528,8.639431913,93.60579263,0.0
119.921875,34.89238128,-0.050957237,1.398000031,2.224080268,17.65438225,9.202718598,93.61576838,0.0
151.765625,45.49561867,-0.069999005,0.133106933,50.29264214,81.78886052,1.12195344,-0.556387599,0.0
117.9453125,43.92719627,0.074768541,0.378244993,2.090301003,13.16172391,10.23880715,144.0471467,0.0
141.2421875,36.87685294,-0.043189139,1.843684174,1.773411371,16.49195594,10.78137874,127.1129857,0.0
105.578125,50.14550849,0.073972816,-0.224001029,3.70819398,20.1834637,6.755894088,52.43460637,0.0
24.4453125,28.9287402,5.990057921,39.79235909,38.47658863,60.54986574,1.724759343,2.405349384,1.0
115.6484375,49.06812704,0.067950367,-0.167895623,7.461538462,32.2186981,4.660963364,21.88672115,0.0
127.5078125,42.95600876,0.022522521,0.268359144,1.295150502,11.63889555,13.80552167,239.8392638,0.0
139.703125,53.53070955,-0.13537288,-0.47518525,1.675585284,11.06329189,13.24416385,249.8742273,0.0
125.75,42.99418565,0.230426363,0.516125558,1.775919732,15.95452218,10.80543688,128.6596106,0.0
146.3515625,60.23658951,-0.204958128,-1.232924426,43.26337793,78.79283639,1.772345089,1.59526936,0.0
87.296875,38.58581333,0.674328303,1.971913645,4.970735786,21.94699406,5.562277918,35.76875007,0.0
117.5625,55.24459108,0.004878502,-0.449955417,5.194816054,28.55923856,6.192935653,39.7293501,0.0
124.6015625,43.71647641,0.260193796,0.438259027,1.863712375,13.4946659,10.01444428,132.2476821,0.0
114.3984375,36.57170607,0.709696096,2.796626585,4.590301003,27.16386616,6.252619791,39.40287878,0.0
